ID,comments
Fda,쿠루루쿠루루쿠 최근기준이언제인데
쿠루루쿠루루쿠,Fda 이번 달 기준이라 표본이 부족하다 싶어서 다시 검색해봄 장범준은 올해 기준 노래방에서랑 흔꽃샴 두곡성시경 너의모든순간 희재 두곡이고2년 기준으로 장범준은 똑같고 성시경은 너의모든순간인데 순위는 너의 모든 순간이 다 이김 검색이 2년 단위밖에 안됨
복귀시즌,근데 이런거 뭐하러 줄세우는거?
가현,복귀시즌 재밌잖아 ㅋㅋ
훈좃펀치,근데 이 둘을 비교하면서 왜 싸움? 장르 다른거 아님?
스텔라장,이거를 노래실력으로 할건지 음반판매량으로 할건지에 따라 다르겟지 난 성시경이 장범준보다 노래잘한다고 봄 뭐 아니라고하면 할말은 없다 개인취향이니까음반판매량으로 하면 장범준이 이기지 김나박이도 발리는데ㅋㅋ
초코버내너,성시경 한창일때 잘모르면서 이젠 하다하다 장범준을 성시경에다 비비려고하네 ㅋㅋㅋㅋㅋ
공정한나라당,초코버내너 오히려 반대같은데? 80년대생들이 장범준고르고 그 아래연령대가 성시경 고름
로제박은빈카리나,초코버내너 그 둘의 한창일때를 다 본 사람으로서성시경을 장범준에 비비려고한다 가 맞는 표현임
원피스매니아,초코버내너 [삭제된 댓글입니다.]
초코버내너,원피스매니아 벚꽃엔딩 하나가지고 원탑운운하는게 말이됨? ㅋㅋ히트곡만해도 성시경이 씹압살인데
텐하흐맘,초코버내너 ㅖ?
으라챠,초코버내너 2010년대 멜론 차트1위매년 봄마다 역주행이게 한시대 씹어먹은거 아님?
로제박은빈카리나,초코버내너 최근 히트곡이 뭐가 있는데요..?최근에 노래 뭐 낸지는 앎..?
으라챠,"초코버내너 성시경 2010년 이후로 낸 앨범 판매량과스트리밍 횟수를 보고오셈그리고 2012년 버스커버스커 1집 이후로2집, 그리고 장범준 개인앨범 뭐가 더 많이 듣고 팔렸는지.. 작년에 성시경 앨범나온거는 알고있음?"
으라챠,초코버내너 작년에 앨범 망한건 왜빼는지거의다 히트쳤다매 진짜 ㅋㅋㅋ
초코버내너,으라챠 아니그니까 작년에 그거 묻힌거말고 거의다 히트했다고 성시경은 앨범낼때마다 히트했는데 장범준은 버스커때말고 꾸준히 사랑받은적 없는거같은데??
으라챠,초코버내너 버스커2집 7만장 팔리고그 이후에 낸 장범준 개인앨범도성시경 2010년 이후 발매한 7집보다 훨씬 더 많이 팔렸는데? 멜론차트 히트곡 진입수도 성시경보다 많고느낌으로 평가하지 말고 데이터를 보셈진짜 빡대가리랑 대화하는거도 지치네
으라챠,초코버내너 성시경은 대상을 수상해본적이 없는데?나무위키 수상내역 쭉 보고오셈 인기상 우수상이 전부임추가로 장범준이 대상받을때 제낀 다른 후보자들도 보고오고
초코버내너,"으라챠 성시경도 올해의 가수상 탄적있는데?? 그리고 대중가수로서 누가더 뛰어나다고 평가하려면 꾸준히 사랑받아왔냐 히트곡들이 뭐가있냐 이것만 봐도 답이 나온다 빡대갈아 장범준 벚꽃엔딩,여수밤바다 외에 히트곡 몇개있는데? 지나가는 사람들 잡고 물어봐라 걍 성시경 씹압살이야"
으라챠,초코버내너 아직도 히트곡 운운하고 있네음원사이트 돌고 오라고 거기에 누가 더 히트곡 많은가도 알려줬는데 아직도 벅벅 우기고 있네이새끼 애초에 생각을 고칠 마음이 없구나제대로 된 대화를 할줄 모르네객관적인 지표도 알려줬건만
으라챠,초코버내너 이새끼 진짜 병신이네 ㅋㅋㅋ친구 없지? 끝까지 빼액대네보고오라고 몇번을 말하냐진짜 원숭이새낀가
초코버내너,으라챠 보고왔는데 걍 성시경이 히트곡 넘사로 많은데?? 그리고 성시경은 오랜 기간동안 꾸준히 히트곡 냈고 장범준은 솔로하고나서 히트곡 몇개없는거 같은데?
으라챠,초코버내너 병신새끼 안보고왔네 그냥 처 자라 원숭이새끼야대화가 안되네 현실세계에서는 그러지마라 니 주변사람 다 떠나간다방법 알려주고 데이터도 알려줬는데 끝까지 우기네
초코버내너,으라챠 끝끝내 못적는거봐 ㅋㅋ 너같은애들이 말안통하고 친구없지 ㅉㅉ
으라챠,초코버내너 수준이 보인다끝까지 느낌느낌 알려줘 해줘 ㅋㅋㅋ자고있는 부모님 깨워서 물어보렴^^
초코버내너,으라챠 꼭 지얼굴같은 댓글만 다는거봐라 수준보인다
으라챠,초코버내너 느낌으로만 판단하고 상대방과 의사소통 할줄도 모르는 새끼 진짜 불쌍하다급식이면 잘못된걸 깨닫고 반성하고 성인이면 나아질 기미가 안보이니 포기하고 살아라
초코버내너,으라챠 말섞지마라 너같은애랑 안논다
디오구조제조타,재밋당
아이형사,그냥 감사합니다 하고 두 사람 노래 듣는게 best..
헤이그,https://youtu.be/h6EGDoW6p1k
아이스베어1,시경맘 범준맘들 그만 싸우고 잠이나 잡시다
안지랑랩1등,성시경 장범준 둘다 좋아하는데개인적으로는 성시경 들어줄거 같다.장범준 노래는 좋은데 곡들이 비슷한 느낌이 많이 들어서굳이 뽑으면 성시경 뽑을듯작사 작곡은 또 장범준 이 잘하니깐누굴 뽑든 다 ㅇㅈ할듯 개취로 갈릴듯
이호성,"걍 대중성 : 장범준 승, 가창력 : 성시경 승, 팬덤 : 성시경 승.딱 이 정도로 정리되는거 같은데 비중치를 어디에 두냐에 따라 각자 생각이 다른건가?"
8도,이호성 대중가요니까 대중성이 젤 중요하긴혀..
귀로천,이호성 원히트원더가 그럼 이겨야지
맹모띠,진짜테타볼 지들이 간다잖아 ㅋㅋㅋㅋ
곧발롱위너비닐신,덤더럼 제일 티비에 얼굴 많이 비춘게 슈스케 때 ㅋㅋ심지어 슈스케 끝나고 슈스케 콘서트도 안하려고 했었던 인간들
감사함미다,진짜테타볼 콘서트 흥행력은 나훈아 선생님 앞에선 다밑이지 ㅋㅋㅋㅋㅋ
팬아메리칸항공,감사함미다 거긴 테스형으로 이미...
이담,진짜테타볼 아이유는 2010년대 차트에 11곡 넣은 그냥 원탑깔고 가는 가순데 뭔 ㅋㅋ
오호라민씨,흥행이든 작사작곡이든 장범준이 더 재능있는건 사실임. 나도 발라드를 좋아하지만 성시경은 그냥 발라드 계보를 이은거지 시대의 아이콘은 아님. 슈스케턱걸이로 올라가서 상위권 찍고 2012년 장범준이 접수했고 샴푸향할때도 다시 치고 나갔고. 성시경이랑은 기대치 자체가 다름.
멍청이바로너,한쪽은 객관적 지표 들고오고 나머지한쪽은 느낌도르 ㅋㅋㅋㅋ
룰랄룰루,보컬 말고는 이길 가능성이 없음
복현2동,야 됐고 노래방가면 성시경 장범준 둘 중 누구껄 더 많이 부르냐
뮐러를발롱으로,성시경은 발라더고 장범준은 싱어송라이터라 난 장범준 한표
탱꾸레,bslbsl 근본이 버스킹 시절 핑키핑키부턴데 라이브 절하는 좀 ㅋㅋ
범수염고래,bslbsl 라이브충도 아니지원래 음악은 음원이 아니라 라이브로 들어야한다는게내 개인적인 생각임원래 음반성적=>콘서트파워로 이어지는거라
지방,"진지 빨고 얘기하면 히트곡이나 가창력, 작곡 여부로 비교하는 건 그다지 의미가 없음결국 음악가를 평가하는 건 음반 단위의 퀄리티와 그 음반이 얼마 만큼의 영향력을 갖느냐임개인적으로 버스커버스커 1집이 아주 뛰어난 명반이라고도 생각하진 않지만 굉장히 잘 만들어진 이지 리스닝 음반이라고도 생각함파격적인 시도를 해서 새로운 장르를 열었다거나 해당 앨범이 장르의 선구자격인 것도 아니지만 엄청난 대중성을 갖는 것도 명반으로서의 자격이 있다고 생각함. 결국 이것들은 장르음악, 대중음악이라는 카테고리에 있기 때문에반면에 성시경이 그런 영향력을 가졌었나? 라고 생각하면 그 정도의 아티스트는 아니었다는 거지오히려 나는 성시경 노래를 훨씬 많이 듣고 좋아하지만 “음악가”로선 장범준이 몇 수 위라고 생각이 드네"
귀로천,지방 싱어송라이터가 그래서 고평가 받는거임. 신승훈 김건모가 고평가 받는이유도 앨범성적 떠나서 싱어송라이터라 그런거
지방,귀로천 ㅎㅎ 이런 논제에서 음악에 과몰입하지 않은 거의 모든 대중들은 히트곡과 이미지를 통해 성패를 판단하기 때문에 어쩔 수 없어요
귀로천,지방 정작 본문 엠팍아재들이 더 논점 잘집음 ㅋㅋㅋㅋ 가수로써 본질을 ㅋㅋ 장범준이 벚꽃엔딩.메가급히트 아니고 어느정도 히트곡 수준이였어도 성시경보다 고평가 받았을꺼라고 본다 나는
야무치,지방 나도 동감
속삭이는몽자,막상 까보면 장범준도 콘서트 티켓파워 만만치 않을거같은데계속 콘서트하면 성시경 압승이라고 하는게 웃기네ㅋㅋㅋ ㅋㅋ
뮐러를발롱으로,속삭이는몽자 걍 숨만쉬어도 얼마나 돈 많이 들어오면 아무것도 안하나 생각은 안하는 애들이라 그럼 ㅋㅋ
장필립,한국 역사상 가장 위대한 음악인 순위를 꼽는다 치면 장범준이 성시경보다는 아득히 위에 랭크할듯
공정한나라당,강혜원와이번스 급이고 뭐고 지금 20대에서 조성모 노래 한곡도 모르는 애들이 태반일텐데 그때 조성모가 급 높았다 도르가 뭔 의미냐는거임
강혜원와이번스,공정한나라당 요즘 활동 안한지 한참 된 사람하고 활동 오래오래 하면서 계속 가수로 히트곡 없는 반면 연예인으로는 계속 활동한 사람하고 20대 기준 인지도 비교하는게 뭔 의미가 있음
초범9,공정한나라당 피파에서 인자기 카드가 어린 세대한테 좋은 카드로 인식되서 많이 쓰이고 압도적으로 쓰인다고 치자. 그래서 어린 세대들이 아 인자기 압도적으로 많이 쓰이는데 호나우두 히바우두 이 개잡주들 대체 뭐임 ㅋㅋ 이러면 이해 되겠음? 걍 내가 딱 이 느낌임.
공정한나라당,초범9 지금도 많이 듣는다는건 그 자체로 의미있는거 아님? 시대를 안 타는 노래라는건데
초범9,공정한나라당 진짜 지금 많이 듣는 거 맞음? 근데 노래방 인기 차트에서는 왜 안 보이지? 걍 듣기만 듣나? 정확하게는 노래를 많이 듣는다가 아니라 유튜브로 얼굴 많이 봤다 정도 아닐까?
공정한나라당,초범9 노래방에 20대만 가는것도 아니고 ㅋㅋㅋ 그리고 내가 그렇다는데 왜 부정함 길 나가서 10대 20대 붙잡고 물어보셈 조성모 아냐고
초범9,공정한나라당 아니 뭐 요새 애들이 많이 들으면 최소한도 길거리 카페나 이런데서도 좀 들려야지 뭔 어떤 팩트도 없이 이 악물고 요새 애들 많이 듣는다 내가 그렇게 주장하니 정답이다 이러면 이게 말이야 방구야
공정한나라당,초범9 아니 내가 20대인데 주위에 조성모를 모른다니까요 이걸 팩트를 어떻게 제시함
공정한나라당,명왕성 95인데 임창정은 그냥 노래방가서 술먹으면 부르는 아재노래 느낌이고 조성모 노래는 아는것도 없음
하츠투,초범9 아 잘못추천누름
하입쿠키,장르도 다를 뿐더러 성시경 전성기는 장범준 데뷔하기도 전 같은데 히트가 무조건 닥 장범준 이러는 것도 문제있음 성시경 전성기땐 스트리밍 활성화도 잘 되지 않던 때인데 ㅋㅋ 벚꽃엔딩이 고점 대단하다는 건 맞지만 히트곡 수는 연차 있는 성시경이 더 많은 게 맞음
화산귀환1,장범준 노래는 그냥 밈이었지노래가 딱히 좋다기 보다 강남스타일 느낌으로 부가적인 요소가 플러스 알파되어서 인기 끌었던거고성시경은 노래 그 자체로 인기있던거고
상호돈신,맹모띠 밈이 10년 가네
GOAT클럽레알,가창력빼고 비교하기 실례라고 봄
까악태,여기 애들 열불 내면서 서로 누가 더 위라고 장문 댓글 적는 거 보면 웃음벨이네 ㅋㅋㅋㅋ이게 그렇게 논쟁거린가
박초롱,댓글 뭐야
어웨이큰,난 성시경노래실력까지 포함해서 그냥 성시경은 발라드 황태자임장범준하면 벛꽃엔딩만 아는데 뭐가 그렇게 히트곡 많은건지도 모르겠고
류혜영사랑해,어웨이큰 솔직히 당장 길거리에 아무 나이대나 붙잡고 성시경 한던더 이별 불러주세요! 하면 부를 수 있냐?  아니면 성시경 첫겨울이니까 좋을텐데 노래 알아요? 하면 아냐?근데 장범준은 향수 회상 첫사랑 꽃송이가 네온사인 알아요? 하면 바로 튀어나옴
류혜영사랑해,어웨이큰 그건 니가 10년대에 노래를 안들었다는 증거임 장범준 노래는 어딜가나 1 1.5 2집 전곡이 모든 거리에서 흘러나왓음 성시경이 그런적이 잇음?
류혜영사랑해,어웨이큰 성시경 - 신인상 끝장범준 - 멜론뮤직어워드 최우수 음원상 한국대중음악협회 최우수 팝음악상 등 3개석권 네티즌최우수음원상 이상 1집2집도 멜론ㅇㅇ음원상 그외그냥 음악성에서도 비교불가
어웨이큰,류혜영사랑해 결국은 전부 음원상인데 무슨 음악성드립이야 ㅋㅋ
어웨이큰,류혜영사랑해 좋을텐데를 모른다고? ㅋㅋㅋ 저것들 보다 더 히트곡인데 ㅋㅋ
류혜영사랑해,어웨이큰 니 기준말고 대중성기준 임마ㅋㅋㅋ ㅇ예술성을 차치하고 음원성적부터 압살당함
어웨이큰,류혜영사랑해 난 무조건 음원성적이 대중성이라고 생각안함 ㅋㅋㅋㅋ그럼 뭐 BTS 아이돌 노래 다알아? ㅋㅋ
류혜영사랑해,어웨이큰 아니 그럼 장범준이 사재기했냐? 그리고 음원성적이 대중성이 아니면 뭘로 대중성을 판단해? 니 내일 가서 사람들한테 성시경 노래 아는거 말하라하면 말도 잘 못한더니까
류혜영사랑해,어웨이큰 그리고 성시경이 왜 발라드 황태자냐 동시대에 비교해도 대체자가 존나게 많은디근데 장범준은 10년대 아이돌빠돌빠순이판과 아이유 사이에서 혼자 음원성적으로만 살아남은 놈인데ㅋㅋ
류혜영사랑해,어웨이큰 그냥 노래실력은 성시경이 몇수위여도 예술성 대중성은 비비지도 못함 장범준 음원으로 상받은것만해도 존나 많은데 성시경은 신인상이 끝임 그 거리에서 음반으로도 상못받음ㅋㅋ
어웨이큰,류혜영사랑해 예술성 ㅇㅈㄹ 예술성은 누가 어떻게 평가하는지 모르겠고음원으로 대중성이라는데 음원을 대중성을 평가하는 한부분으로 인정하겠지만 음원=대중성 그자체라고 생각안함.그러면 아이돌들이 싹다 1위지 ㅋㅋㅋㅋㅋ
류혜영사랑해,어웨이큰 대중음악협회에서 전문가들이 판단한거고 다른 상은 네티즌들이 투표한거다 10년대 아이돌 전성기시절에ㅋㅋㅋㅋㅋㅌㅋㅋㅌㅋㅋㅋ
류혜영사랑해,어웨이큰 난 성시경>장범준을 인정안함
어웨이큰,류혜영사랑해 그거야 뭐 개취지.난 그렇게 생각한다는거고 넌 그렇게 생각한다는거 아님?그게 끝인데
초범9,어웨이큰 황태자는 좀 그렇고 한 종2품 대신 정도는 되는 듯
에우로스,개인취향차이지 뭘
Fkdkd,여기서 임재범 이적 방탄 이소라 이런 가수들이 왜 언급되지 성시경이 쟤네만큼 무슨 족적을 남김? 장범준이 단순 인기가수인가? 이상하네
Fkdkd,어웨이큰 장범준 vs 성시경 얘기하면 히트곡 나열밖에 못함 상대가 성시경이라 근데 장범준 vs 이적이면 히트곡은 장범준이 우세할수 있어도 명반이라던지 장르적인 측면에서 이적이 더 위니 얘기가 오갔겠지 근데 성시경은 그런게 없는데 쟤네를 언급하길래 말한거
내장지방,어웨이큰 당연 이적이 위지 ㅋㅋㅋㅋ
Yawah,아니 질문이 대중가수로써 누가 더 위냐인데그럼 당연히 히트곡을 가져와야지 뭘 가져와
범수염고래,courteou 그러고보니까 만약에 히트곡으로 따진다고 하면 임재범도 고해 너를위해 낙인 원툴이네ㅋㅋㅋㅋ
내장지방,범수염고래 ㅇ 그래서 그냥 락가수로 가오잡지만 사실 발라더 아님?
로제찜닭,ㅋㅋㅋㅋ댓글존나불타네가수는 그냥 취향차이아님?
강혜원와이번스,난 장범준 정도면 충분히 GOAT 언급할때 낄만한 급이라고 생각해서 왜 비교하는지도 모르겠음. 반면 성시경은 걍 그 시대에 제법 있었던 인기 꽤 있고 노래도 잘하는 발라드 가수 몇명 중 1인 그정도 느낌
mag1xx,닥 장범준임  ㅇㅇ 보컬로는 성시경이 위맞는데 가수 전체적으로평가하면 장범준이 위다
맹모띠,86년생김모쏠 넌 밖에 좀 나가라
mag1xx,86년생김모쏠 근데 죄다국밥같은 노래들이라 남녀노소 다알지ㅇㅇ 제목은 몰라도 듣다보면 아 이사람인가? 딱드는데
86년생김모쏠,개가치멸망 어려운여자만 들어보니까 들어본거같고 나머진 모르겠네
나는착한사람,성시경은 가수로 쩔고장범준은 싱어송라이터로 개쩔고보컬로서는 성시경 음색이 압살하지만김광석을 떠올릴 때 지금 세대 가장 가까운 가수는 장범준이다 보니 장범준 손을 들어주는 사람이 많은듯
키코코스타디노브,[삭제된 댓글입니다.]
나는착한사람,키코코스타디노브 지디는 뭐하는 얜데?걔는 왜 인기 있는지 모르겠어 얼굴이 잘생긴 것도 아니고 키도 작던데
아임닭,나는착한사람 뭐하는애냐면서 왜 인기있는지 모르겠다하고 키랑 얼굴까지 알고있노 ㅋㅋ 이악물고 ㅅㅂㅋㅋ
나는착한사람,아임닭 가수인거 같은데 무슨 그룹인지 모름 빅뱅인지 동방신기인지 남자 그룹 관심없어서인터넷에서 하도 지디지디 거리니 춤을 잘추나 보다 하는거지
류혜영사랑해,나는착한사람 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ인터넷을 하면수 지디를 머른다는 것도 윳긴데 컨셉 잘잡았다 야
나는착한사람,류혜영사랑해 류혜영은 안다 응사 재밌게 봄 개이쁘지지디 인터넷에 짤로 돌아다니는거 알고 악뮤 찬혁이가 흉내 낸다는 것만 안다고배우나 가수도 내가 좋아하는것만 알지 걔는 무슨 노래 부르는지도 모르겠음
류혜영사랑해,나는착한사람 어...그래...너 최고...대박...그래...빅뱅을 모르는 한국사람도 있구나...
나는착한사람,류혜영사랑해 걍 아이돌 노래 자체를 안들음...소녀시대 맴버도 윤아 태연밖에 얼굴 모른다다른 애들 이름만 주워듣고
류혜영사랑해,나는착한사람 뱅뱅뱅이나 거짓말 삐딱하게 하루하루 마지막인사 이런거 틀어놓으면 바로 따라부를거면서ㅋㅋㅋㅋ
픽스트,키코코스타디노브 당연히 지디 아님 ?
아임닭,키코코스타디노브 지디지 문화영향력이나 시대원탑찍었고 음원화력 음반 대상 콘서트동원력뭐 ..
나는착한사람,아임닭 걔가 대마초로 힐링캠프인가? 어디 나온건 짤로 봄그거 보고 잘생기진 않았네 생각했었음
김해코스트코,멍청이바로너 그건아님ㅋㅋ
멍청이바로너,김해코스트코 아이유가 위긴 하지 근데 3손가락 안에는 들잖음?
멍청이바로너,김해코스트코 이게 내가 댓을 잘못달았네 ㅋㅋㅋㅋㅋ 동급이라는게 아니라 개겨볼만 하다는 의미였는디 ㅋㅋㅋㅋ 내가 잘못적음
임나우,요산요수 직접 확인해보니 저번 앨범에도 3곡인가 작곡에 1곡 참여인가 그럼 ㅋㅋ 곡 아예 못 쓰는 사람으로 인식되고 있네
복현2동,걍 노래방에서 성시경 장범준 노래 누구걸 더 많이 부르냐?
더블치즈치즈,복현2동 뭘 더 잘부르고 싶냐고 물어보면 성시경 노래근데 어려우니 장범준꺼 부름 ㅠㅋㅋㅋ
마크로니아,복현2동 그런 걸로 치면 소방차형님 아파트로 씹압살임
복현2동,마크로니아 와 그건 내 노래방가서도 한 번도 들어본적없고 들린적도없는데....? 생각지도 못한 노래가 나와서 놀랬네
레아오,마크로니아 아파트 소방차 노래 아님
Broja,마크로니아 아파트는 윤수일 아녀..?
키코코스타디노브,[삭제된 댓글입니다.]
더블치즈치즈,키코코스타디노브 아이고 너무 갔다 ㅋㅋㅋㅋㅋㅋㅋㅋ
OCTAVIVS,"키코코스타디노브 진지하게 답하자면 조용필은 최전성기 임팩트, 커리어, 싱어송라이터로서의 음악적 역량으로 갖다대면 한국 가요판에서 비빌 가수가 거의 없음"
86년생김모쏠,키코코스타디노브 바운스
감사함미다,하츠투 가창력은 박효신 승리지
아넬충,클라우드22 [삭제된 댓글입니다.]
더블치즈치즈,클라우드22 킹 남 자
내장지방,클라우드22 방송 잘 해서 요즘 애들한테도 어필이 되는 거지그 정도로 열심히 만들고 노래 잘 한 건 맞지만은
9.3.0521,엣지러너 미친 ㅋㅋ
호나나나나나,애초에 뭔 음원성적 어쩌구 하는데 성시경도 음원 대박난 거 많고 지금 내가 알기론 노래방 차트도 성시경이 위인데 ㅋㅋㅋ 장범준 성시경에 빗대는 건 너무 나간 거 아님?
숲튽김치,호나나나나나 와 노래방 차트 도르ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
호나나나나나,덤더럼 ㅇㅇ 확실한데?
덤더럼,호나나나나나 언제기준으로? 뭐 현재?
호나나나나나,덤더럼 어 현재
덤더럼,호나나나나나 그럼 님 잘못알고 있는거임. 노래방 차트는 검색해도 나오니깐 해보고오셈
쿠루루쿠루루쿠,덤더럼 20년까지 검색되는데 모바일이라 그런지너의 모든 순간이 더 높음
호나나나나나,불족 노래방 인기차트라도 눌러봐 가서
클라우드22,호나나나나나 두 시대 모두 살아봤는데 성시경 전성기 음반과 음원 성적 장범준이랑 비교 절대 안됨 ;;휴식기도 너무 길었고.  지금보니깐 그냥 지금 10-20대 초반 남자들한테도 듣기 좋은 발라더도르 밖에 없음
구르트,호나나나나나 노래방 차트도르 ㅋㅋㅋ 경서예지 좋은가수다 그죠?
호나나나나나,에펨트리 .... 노래방이면 실제 기계 많은 tj지 이런 사이트는 있는지도 처음알았네
낚시왕,DNW_서울 나도 히트곡 넘사라길래 놀람. 곡 몇개 안떠오르는데...
어웨이큰,DNW_서울 ㄹㅇ 나도 2개밖에 안떠오르는데
Fkdkd,DNW_서울 일단 1집 전곡이 유명함 인트로가 연주곡인데 이노래도 유명함
웬벤야마,오디션 출신 이미지 + 장르 한계라 어쩔수 없는듯
범디,애초에 성시경은 벚꽃엔딩급 히트곡이 아예 없을뿐더러 벚꽃엔딩 들고올 필요도 없음 성시경은 여수밤바다랑 샴푸 선에서도 다 정리됨
아이형사,아니 비교를 할거면 뭔가 기준을 같게 해놓고 합시다누구는 음원도르하고 있고 누구는 가창력도르 하고 있고 각자 저마다의 기준들이 다 달라 ㅋㅋ
레아오,그냥 보컬리스트로는 성시경이 위가 맞음 다만 가수로 누가 위냐 하면 당연히 앨범의 성적이나 완성도 히트곡의 수 종합적으로 봤을때 장범준이 위가 맞음
에펨트리,초범9 그냥 예능으로 자주 보니깐 평가가 좋은거지
내장지방,초범9 그냥 뭐 예능에 얼굴 자주 비치고 노래도 한 곡씩 하니까 우연히 좀 찾아 듣는 거지 그런 애들이
9.3.0521,허어~~~ 허어~~~~~어~~~
하츠투,로제박은빈카리나 Bts는 해외팬덤도 있고 멤버 한명도아니고 그룹인데비교는 에바
제흘리,그럼 우리나라  음악 goat는 gd임?
Fda,제흘리 아님
레아오,제흘리 용필이형님 무시하냐?
요산요수,제흘리 징밤준도 못한 빌보드 석권한 bts져
팬아메리칸항공,"제흘리 영향력이랑 대중성 생각하면 그 위가 조용필, 서태지, 김건모 여럿 있는데 지디보다"
하입쿠키,제흘리 성시경 노래는 부르면 대참사 나고 장범준 노래는 따라부르기 쉬우니까
97년생아재,제흘리 국내는 조용필 해외는 BTS지
내장지방,제흘리 서태지겠지
바카스사줘,STAYC수민 신승훈 후계자도르
26178e8r,본인들한테 물어보면 서로위라고한다 그니까 그만하고자라 시벌롬들아
9.3.0521,26178e8r 새벽은 진짜들의 시간임을 새삼 느낀다
하츠투,O#ㅁ 요즘은 예전만못하긴한데 20대후반때 지림
O#ㅁ,하츠투 흡연자인거 알고 충격받음ㅋㅋ 거기에 술도 엄청 좋아하고
하츠투,O#ㅁ https://youtu.be/mW0B2gDEfIk개지림 전성기 목상태
ㄱㄱㄱㄱ12,근데 장범준 치켜세우려고 성시경 내려치기 너무 심하긴 하네 ㅋㅋ 현실은 딩고 킬링보이스만 해도 아이유와 더불어 성시경 조회수가 압도적인데
O#ㅁ,ㄱㄱㄱㄱ12 개인적으로 김나박이에 꿀릴게 전혀 없다고 보는데 신기
하입쿠키,ㄱㄱㄱㄱ12 콘서트를 히트곡으로 꽉 채울 수 있는 가수인데 히트곡 별로 없다는 건 개 억까임 고점이나 임팩트 약한 건 몰라도
이호성,ㄱㄱㄱㄱ12 가수 평가하는데 딩거 킬링보이스 조회수 들이미는건 참신하네.. ㅋㅋㅋ
텐하흐맘,ㄱㄱㄱㄱ12 킬링보이스도르는 웃겼다 시발 ㅋㅋ
멍청이바로너,ㄱㄱㄱㄱ12 킬링보이스 ㅋㅋㅋㅋ 정상수가 어지간한 래퍼 압살할듯
맹모띠,보컬로는 성시경이 맞지만 다른 요소로 비교들어가면 장범준이 넘사벽 ㅇㅇ가수는 보컬로만 평가하는것도 아니야
매콤항정살덮밥,가갸거겨 재미는 없을거같다
siea,전승우승가능 ㅋㅋㅋㅋㅋ
하입쿠키,전승우승가능 ㅋㅋㅋㅋㅋㅋㅋ 진심으로? 그리고 나얼은 대중성으로도 정점 찍어봤고 생소한 알앤비 대중성에 기여한 일등공신 중 하나인데??
베이빌론,자시안 ㅋㅋㅋㅋㅋㅋㅋㅋ뼈때리시네무슨 저정도 클라스의 가수들을 음원 줄세운적있음? 이런걸로 들이대니 솔직히 웃김 아이돌들이 그러면 더 좋은가수였네 음원 줄잘세우고 1위 오래찍었으니
아트레이데스,자시안 그럼 소향이 아이유보다 노래 잘부르니까 소향>>아이유라고 해도 문제없지?
자시안,아트레이데스 비교가 좀 이상한데 나얼 임재범 같은 사람들은 대중성도 당대 최고를 찍었던 사람들임 소향은 뭐 히트곡 하나도 모르겠다
아트레이데스,자시안 난 님 기준이 뭔지 모르겠음. 가창력을 보자는건지 대중성을 보자는건지. 결국 가수를 평가하는 기준이 사람마다 다르니까 생기는 무의미한 논쟁인거같네
자시안,아트레이데스 나도 뭐 가요에 조예가 깊지않아서 잘 모르겠지만 음원이란 실적 하나의 기준으로 평가해서도 안되고 가창력만으로 평가해서도 안된단거지그걸 종합해서 평가하는게 어려운거고근데 진심 소향은 곡 하나도 모르는데 히트곡 하나라도 있음?
아트레이데스,자시안 나도 소향 히트곡 모름ㅋㅋ 님이 가창력이 가수의 전부라고 말하는것처럼 보여서 끌고옴 내가 오해한듯
9.3.0521,아트레이데스 계속 아이유 끌고 오는거 코미디네 ㅋㅋ
자시안,Fkdkd 아니 나도 장>성이라고 생각하는데 둘 비교할 때 무슨 음원성적만 줄줄이 읊고 있으니까 같은 논리면 저 가수들도 제압하냐는 궁금증이 들어서 얘기한 것 뿐임
미하일발락,"자시안 나얼은 00년대 미디엄 템포 알앤비의 흐름을 만든 장본인이고임재범도 락 선구자에 속하는데성시경은 그런 음악적  평가에서 좋게 볼 수 있는 시도를 한 적 없음장범준도 단순히 음원 성적이 좋기 때문에 고평가받는 게 아니라, 포크락 모던락의 인기를 끌어올렸다는 점에서 고평가받을 자격이 있음"
내장지방,미하일발락 아니 근데 임재범이 뭘 찍은 적이 있나?임재범도 그냥 이미지지 뭘락한답시고 가오나 잡지만 정작 락은 성적도 완성도도 애마하고 결국 발라드로 먹고 사는차라리 이승철 김종서나 얘기하지 왜 임재범 같은 따라지를 들이미는지 모르겠네
내장지방,미하일발락 나는 임재범 얘기 자주 나오니까 의아해서 그럼 뭔 대가수라고 노래 스킬 좋은 건 알겠는데
미하일발락,내장지방 참고로 이승철도 커리어는 생각보다 초라함 대마 음주운전 등으로 활동을 오래 쉬었음
내장지방,"미하일발락 아냐 그래도 꽤 좋아부활 1, 2집 때부터 시작해서 뭐 대마나 음주로 꺾이긴 했어도 00년대 말까지 나름대로 쭉 히트곡 냈잖아대마 음주 없다 쳐도 한 20년 활동한 거 치면 충분하지"
맹맹구구,귀로천 그러게.. 가수는 앨범으로 우위를 나누는건데
