ID,comments
곧발롱위너비닐신,"마크로니아 그렇다고 성시경이 서태지, 유재하인 것도 아님"
곧발롱위너비닐신,마크로니아 차트 줄세우기나 음원음반 판매량으로 대표되는 숫자놀음으로 설명되지 않는 부분이 성시경에게도 없다는 말임
스텔라장,노래잘하는사람이 이긴거지 성시경 승
바실레우스,내 플레이리스트에 손에 꼽는 한국곡 포함된 성시경 승
더블불고기세트,성시경이 노래 더잘하지
상호돈신,성시경 활동하던 때에 버즈 sg워너비 브아솔 많지 않았나 ㅋㅋㅋ
김해코스트코,OMGDMOUP 성시경이 그 시절 이정도 커리어를 쌓은적이 없으니까
망망치,OMGDMOUP 딴 인기글에선 성시경 발라드 GOAT 란 댓이 추천 천개나 박힘 ㅋㅋ
789456,OMGDMOUP 이거 이니시가 다른글에서성시경이 발라드 GOAT다에서 불타서 그런듯
Hellbat,누구 콘서트 갈래? 하면 성시경.
하츠투,난 성시경 노래 많이알아서
STAYC수민,성시경 지지하는 사람들은 가창력도르랑 콘서트 가고싶도르 딱 2개 있네 ㅋㅋ
내삶의반다이크,지프는지프 많이 아는게 히트곡이 아닌데…그렇게 따지면 제주도 밤바다 한번더 이별 안녕 나의 사랑 다 노래방 차트에 있고 꾸준히 사랑받는 곡임 차마 우린제법 잘 어울려요. 연연성시경 노래 읆으면 다 말할수 있어. 근데 그정도는 히트곡으로 안치는거지
내장지방,내삶의반다이크 누가 성시경 알음 그렇게 ㅋㅋ발라드 좋아하는 애들이 아는 건데한국 사람들이 발라드를 좋아하는 거랑 발라드를 좋아하는 애들이 아는 노래랑은 또 달라 ㅋㅋ
피파온라인3,아넬충 본인 음알못인데 성시경하면 떠오르는거 거리에서밖에 안떠오름 다른곡들도 들으면 어 이노래? 싶은데 제목은 잘모르겠다
까악태,그냥 나는 별 생각없이 성시경 노래가 더 좋음
맹모띠,성시경 지지하는 애들 특) 콘서트 어디갈건데?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
존망시아,난 성시경이라고 봄
김해코스트코,클레이에이킨 성시경 가수할때 그만큼 잘 나간적이 없다니까?
오펜하이머무새,룰랄룰루 너의모든순간 성시경작곡이에요멜론좋아요 23만정도면 메가히트곡축은 힘든가요?
에펨트리,긴매 성시경은 호돈급이 아닌데 ㅋㅋㅋㅋ
클라우드22,"이게 원탑 논쟁 붙으니깐 댓글이 폭팔하는거임.20대들이 생각하는 것처럼 성시경은 원탑 자체를 해본 적이 없음. 근데 방송 활동 너무 잘하고, 지금 들어도 노래는 ㅈㄴ 좋다보니깐 오해가 쌓여서 지금 댓글 폭팔 ;;롱런으로만 따져도 임창정, 이승철이 있고해서, 어떻게 비교해도 성시경은 원탑 소릴 들을 수가 없음"
초코버내너,으라챠 그럼 성시경이 1위한곡들도 많은데 원탑아님??
초코버내너,으라챠 그니까 그거 메가히트곡 하나 말고 음반낼때마다 꾸준히 사랑받았냐고 ㅎㅎ 성시경은 데뷔때부터 지금까지 노래냈다하면 히트쳤는데
초코버내너,로제박은빈카리나 최근에 낸앨범은 음반활동을 안해서 묻혔는데 그전까지 성시경 정규앨범이나 싱글 나올때마다 거의다 히트쳤는데??
초코버내너,으라챠 성시경이 2002년 데뷔한가수인데 무슨 2010년이후부터 집계를함?? 그리고 멜론이전세대 음원집계 할수있음??
초코버내너,"으라챠 아니왜자꾸 2010년을 기준으로 하냐고 ㅡㅡ 성시경 2001년 데뷔했는데 그사이에 수많은 히트곡과 수상내역들은 다버림?? 그리고 멜론차트 기준으로 할거면 아이돌들이나 태연,지코,폴킴,악뮤 이런애들도 원탑이겠네?"
에펨트리,초코버내너 성시경 한창일때가 지금보다 평가 더 낮았는데 ㅋㅋㅋㅋ
에펨트리,이호성 팬덤 : 성시경 승 ㅋㅋㅋㅋ정규앨범 초동 1만장 겨우 팔아주는 팬덤
부산큰손,애초에 성시경은 여자팬이 압도적이자너
매콤항정살덮밥,복현2동 시경이형껀 못 불러..
지방,귀로천 직접 작사작곡 하는 게 높은 평가를 받는 것도 맞지만 이보단성시경은 음반 퀄리티로도 영향력으로도 가창력으로도 당대 최고를 찍은 적이 없다. 라고 결론짓는 게 맞는 것 같습니다. 임재범 이승철 김범수 박효신 등 당대 최정점을 찍은 “보컬리스트”들은 어떻게든 라이터들이 사용해보고 싶어하는 최고의 악기들이니까요쓰다 보니 악기라는 측면에서 보면 성시경이 제가 말한 것보단 높게 평가될 만한 여지가 있긴 하네요
초범9,조성모 임창정보더 성시경이 위였다고 착각하는 어린 친구들 때문이 오늘 여러번 놀라고 간다.. 아 초록매실.. 아 미미로즈..
공정한나라당,초범9 근데 착각이고 말고 그때 위상이고 뭐고 우리 세대가 듣는 가수가 조성모 임창정보다 압도적으로 성시경인데 뭐 어쩔거임
강혜원와이번스,공정한나라당 성시경은 조성모 임창정에 비교할 급 자체가 아닌데 왜 갑자기 압도적임?
초범9,"공정한나라당 아 조성모야 성시경처럼 유튜브를 운영하나 아님 예능에 나오나 기껏해야 무도 토토가 잠깐 나오고 근 이십 년 가까이를 잠수인데 20대 모를 수 있지근데 처음 내가 쓴 댓글은 뭐냐 하면, 고ㅏ연 한국 발라더 계보에서 성시경이 조성모 임창정을 제끼냐? 그건 아니라는 거고. 너랑 나랑 다른 얘기 하는 거임 지금"
명왕성,공정한나라당 대체 어느세대길래 성시경이 임창정 조성모를 압도적으로 이김?
STAYC수민,fmkorea선정 여자친구와 콘서트 가고싶은 남자 1위로 성시경이 선정됨에따라 성시경 승으로 마무리하도록 하겠습니다 ~~
류혜영사랑해,어웨이큰 노래실력은 성시경보다 위인 가수가 너무 많은데?? 성시경 히트곡 좀 말해봐라
어웨이큰,"류혜영사랑해 노래 음원성적을 몰라서 히트곡인지는 모르겠는데 성시경 인지도 있는곡은 너무 많은데???그냥 존나 많음.대충생각나는거만 해도희재 , 내게오는길 , 너의모든순간 , 거리에서 , 좋을텐데 , 두사람 , 한번더이별 , 우리제법잘어울려요 , 미소천사 , 첫겨울이니까 , 안녕내사랑 , 넌 감동이었어 , 넌나의봄이다 등등"
어웨이큰,류혜영사랑해 니가 그거 모른다고 2010년대 안들었다는 말처럼 성시경도 2000년대면 다알텐데? 그냥 세대차이 아님?
류혜영사랑해,어웨이큰 너가 나열한 노래들중에 희재 넌감동이었어 거리에서 너의모든순간 이정도는 히트곡이긴한데 나머지는 물어봐도 모른다 진짜로
어웨이큰,류혜영사랑해 ㅋㅋㅋ 아니 아이돌들 다 사재기함?? 뭔 사재기가 갑자기 왜나옴 개소리야 ㅋㅋ성시경 아는 노래 하면 바로 튀어나오는데 뭔소리 ㅋㅋㅋ10대뺴고 20304050대 훨씬 잘나오지
류혜영사랑해,어웨이큰 그냥 성시경은 그 동시대에봐도 대체자 존나게 많다니까? 당장 가장 최근에.낸 앨범도 개씹좆망하고 묻혔는데 무슨ㅋㅋㅋ
어웨이큰,Fkdkd 이적이 성시경보다 위임?
나는푸르른,Yawah 막말로 성시경이 실험성있는 가수도 아니긴함 ㅋㅋ그럼 대중성으로 비교해야지
나는착한사람,류혜영사랑해 다 모르는 노래임나 성시경 세대라서거짓말은 지오디 거짓말은 안다
한국,난 성시경
요산요수,그리고 성시경도 작곡 많이했늠데 내려치기는....너의모든순간도 성시경 작곡임;;
siea,요산요수 성시경 내려치는애들 걍 성시경 자체를 모름 ㅋㅋ
미스즈,어따 갖다 비벼. 성시경이지
클라우드22,"성시경이 발라더로서 1등할 수 있는건 ""잘먹는 발라더"", ""방송과 MC ㅈㄴ 잘하는 발라더"" 밖에 없음.임펙트는 신승훈, 조성모, 롱런은 임창정, 이승철, 초단기 임펙트는 김종국 ㅋㅋ 방송 잘하는 발라더도 애매하네.  김종국도 ㅈㄴ 잘하니깐.   차라리 지금 10-20대 남성한테도 어필되는 발라더로서 가치가 있다는걸 오늘 펨코 글로 처음 알게됨."
클라우드22,아넬충 지금도 듣는 발라더 하면 나도 성시경 손 들어줄거 같음.오히려 전성기때보다 지금이 더 듣기 좋은거 같음.  나도 성시경 노래 즐겨듣는데 평가는 냉철하게 한거임.
엣지러너,제발 그만 비벼 시경맘들 존나 선넘네
호나나나나나,호나나나나나 코노에서 그렇게 주장하는 전성시 지난 성시경 노래가 더 위다 이거는 어떻게 설명하려나
덤더럼,호나나나나나 노래방 차트 성시경 위 확실함?
에펨트리,호나나나나나 https://kysing.kr/genre-polular/?ckattempt=1&range=1노래방도르 ㅋㅋㅋㅋㅋ성시경은 100위 안에 단 한곡도 없네
초범9,근데 요새 정말 성시경 노래 어린 친구들이 많이 듣나?? 그거 치고는 코노 인기 차트에 안 보이던데..
STAYC수민,성시경 가창력도르랑 콘서트 가고싶도르 마음을 울림도르 3개 이외에 또 있나요 ?추가 부탁드립니다
클라우드22,STAYC수민 유튜브도르있음 ㅋㅋ  참고로 나도 성시경 좋아함.  그냥 봐도 좋은 가수는 맞는데 ㅋㅋ
O#ㅁ,성시경이 음색 원툴로 아는 사람 은근 많던데 가창력으로 봐도 한국 김나박이급일듯ㅋㅋ
ㄱㄱㄱㄱ12,O#ㅁ ㅇㅇ결이 다른거지 성시경도 실력 ㅈㄴ좋아서 브랜드파워 장난아님 ㅋㅋ
갤럭시,ㄱㄱㄱㄱ12 참고로 성시경보다 창모 마마무 저스디스가 조회수 더 높다.
ㄱㄱㄱㄱ12,갤럭시 성시경이 다 이긴다가 아니라 여기 댓글에서 그렇게 후려칠 정도는 아니다라는 말임
789456,ㄱㄱㄱㄱ12 킬링보이스 도르는 아까 글에서 마마무 > 성시경으로 정리되었습니다
더블치즈치즈,너 누구노래 잘 부르고 싶냐? 성시경
Fkdkd,자시안 임재범은 록이랑 발라드로 뚜렷한 성과를 냈고 박효신은 당대에도 성시경보다 위였고 롱런도 현재까지 더함나얼은 00년대 미디엄템포 알앤비 발라드에 영향주고 성시경보다 롱런 이런식으로 음원말고도 뚜렷한 성과를 냈는데 성시경은 쟤네들이랑 비교가 안됨 왜 끌고 옴?
Fkdkd,자시안 성시경이 무슨 뚜렷한 족적을 남긴게 아니라 그런게 크지 이적같은 가수랑 비교됐으면 여러 썰전 있었을텐데 그냥 대부분 곡 받아 쓰는 가수였고 전성기가 딱 뚜렷하게 한정되어 있잖아
9.3.0521,Fkdkd 성시경더러 뚜렷한 족적이 없다고 하는게 개그네 ㅋㅋㅋㅋ
미하일발락,내장지방 내 말은 임재범이 커리어에 비해 높은 평을 받는다는 것성시경은 커리어에 비해 높은 평을 받을 요소가 없다는 것임재범을 누구랑 비교해서 낫다고 한 건 아님
맹맹구구,성시경세대가 아니라서 궁금한데 성시경은 명반으로 불릴만한 앨범있음?
O#ㅁ,맹맹구구 관심도 차이지 성시경 정도면 좋은 노래 넘쳐나는디
경로당트월킹머신,둘중에 누구 목소리를 가지고 싶냐고 물으면 성시경
구르트,올드트래퍼드 성시경이 발라드 탑ㅋㅋㅋㅋㅋㅋ
시펄넘,"근데 뭐 성시경 이미지가 개틀딱 원로가수 살아있는 전설 이런 취급하는 분위기네이승기랑 데뷔 몇년 차이안남ㅋ박효신, 이수보다 후배고"
아리스타,성시경 잘 모르지만 성시경이 나은 거 같음
로컬푸드,미스즈 님 말대로 팬덤 압살이면 성시경 앨범 낼때마다 곡이 좋든 별로든 차트 상위권에 있어야하는데 그런적 있음?
클라우드22,미스즈 음원 성적이 증명하는데 팬덤도르 ㅋㅋ  나도 성시경 좋아하는데 이런 비교가 콜로세움 열리게 하는듯
푸하핫하,시발 아까와 또 정반대인 베댓은 또 모냐20대 후반이여서 그런가 성시경 내려치기 좆되네 진짜
클라우드22,원글은 성시경 발라더 고트 소리까지 나왔는데 ㅋㅋ 20대 커뮤에서 이걸 뒤엎었네진실은 승리하는 법이네 ㅋㅋㅋ 개 웃기누.  성시경 진짜 좋은 가수 맞음.  지금 오히려 옛날보다 가치가 더 높은거 같음.  옛날엔 그렇게 인기 많지 않았음.  걍 꾸준한 가수였음.
레아오,마크로니아 그럼 님기준으로 유재하보다 성시경이 위임? ㅋㅋㅋㅋ
레아오,마크로니아 아니 님이 가수는 노래실력으로 평가해야 된다며 ㅋㅋㅋ 그래서 가창력으로 방송금지 처분 받은 유재하보다 성시경이 위냐고 ㅋㅋㅋㅋ
손흥민의오른발,닥 성시경비교불가
하입쿠키,TSMFaker ㄴㄴ 반대임 성시경 예능 전에는 성시경 노래 듣지 않는 남자가 태반이었음 요새 남자 아이돌 느낌으로
TSMFaker,하입쿠키 근데 성시경 그 이미지는 남자뿐 아니라 여자들도 그렇게 느끼는 사람 꽤 있는데 그게 예능에서 쌓은거 아님? 티비나 라디오.. 인터넷에 찾아보니까 다들 방송들고와서 까던데...그럼 만약 예능 안찍을때 잘난척 이미지를 쌓은거면 성시경은 노래만 부르면서 어캐 그런이미지를 가지게된거냐 그건 그거대로 신기한데 ㅋㅋㅋ
하입쿠키,TSMFaker 신기한게 성시경 예능 나오기 전에는 팬덤이 완전 여초였는데 예능 나와선 생각보다 소신 발언 같은 걸 많이 해서 여초에선 불호가 많이 늘었고 남초에서 이미지가 많이 좋아진 편임 ㅋㅋ
지프는지프,첫번째 올라간 포텐에 초반 댓글에발라드 goat = 성시경 이라고 해서나랑 같은 시대 산거 맞나 했네 ㄹㅇ;
곧발롱위너비닐신,하입쿠키 나얼에 비비는 건 성시경팬들이 더 많은 것 같은데 ㅋㅋ
AVTI,걍 장범중 승 성시경 자체가 원래 고점이 높은 가수가 아니었음.다들 알잖어 ㅋㅋ 미화 없이 딱 그냥 그 느낌 그 대로
동도로호동동,근데 성시경 군제대 이후로는 ost나 피쳐링 이외에 자기 앨범 히트곡 없는게 아쉽긴 함
호나나나나나,아넬충 내말이 ㅋㅋㅋ 뭔 성시경이 인기가 없었다느니 하는 거 보면 어이가없음
요산요수,뮐러를발롱으로 성시경도 곡 씁니다만...
뮐러를발롱으로,요산요수 곡을 쓰는건 소지섭도 써요 곡을 써서 터트리는게 싱어송라이터고 성시경 히트곡은 윤종신 유희열이잖음
요산요수,뮐러를발롱으로 너의모든순간 성시경 작곡이에요;;;
전승우승가능,더블불고기세트 서태지 vs 성시경박찬호 vs 박지성난 장르가 달라도 잘 비교되는거같음 ㅋㅋ
Fda,bslbsl 그런걸로 순위정하는거아니라는데여기 성시경 이라는분들은
bslbsl,성시경은 가요계의 양준혁같은 존재라 저평가 받을 수 밖에 없음 최근 히트곡이 없기도 했고센세이션이나 원탑을 오래해먹은 것도 아닌데 누적은 또 많이 쌓여있음
팩트한잔,이건 걍 성시경 아님? 진지하게 성시경으로 도배될줄 알았는데
OMGDMOUP,팩트한잔 나도 실친들한테 물어보면 성시경 9대1급으로 이기던데 신기함 커뮤는 다르네
bslbsl,OMGDMOUP 두사람 같은거 듣고 감동받은 적이 없어서 그럼
ASEKY,팩트한잔 누가 더 성공한 연예인이냐 하면 닥 성시경인데누가 더 위에있는 가수냐라서 그럼
아들러의심리학,8도 거의 긱스급으로 유지하고있는 성시경하고 비교해야하니까 카카언급함ㅋㅋ
Hat-Trcik,성시경 올려치기그만
8도,달팽이버섯 노래를 성시경만큼 불럿으면 애초에 비교할일이 없음
엣지러너,수아레즈vs칼럼윌슨 정도의 차이라고 보면 됨걍 그 당시 가요계에 속해있던 국밥가수vsGOAT급 싱송라 반박시 시경맘 ㅅㄱㅇ
코어,789456 수상 내역으로 성시경한테 못 비빌텐데 ㅋㅋㅋ
맹모띠,펨코. 성시경 빠들이 더 심하지않을까?발라드 가사 속 주인공인 지인줄알고 세상 스윗하겠지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
갤럭시,펨코. 성시경 빠들특: 지 목소리가 성시경인줄 알고 좋아하는 여자 앞에서 부르다가 생각보다 노래 힘든거 알고 두키내려서 부름. 근데도 못하고 아 좀 힘드네;;하면서 존나 머쓱해함.
곧발롱위너비닐신,펨코. 물소 기질은 전형적인 여성향 발라더인 성시경팬쪽이 더 강할텐데…
화산귀환1,이건 현실에서 물어보면 100이면 100 성시경 승임
서머스비러버,호나나나나나 지금차트가 아니라 성시경이 원탑이던 시절이있음???당장 성시경 히트곡 5개 가져오라면 억텐좀 부려야할텐데나도 성시경 좋아하는데히트곡에서부터 차이가 심한디
호나나나나나,서머스비러버 성시경 히트곡 5개도 못 말하는 게 억텐이라고?ㅋㅋㅋ
엣지러너,현실도르 나왔다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ성시경 노래 세개만 대보라고 해라거리에서 제주도머시기까지라도 나오면 양반이지ㅋㅋ
내삶의반다이크,엣지러너 ???? 그건 아닌데 ㅋㅋㅋ ‘히트곡’ 수만 보면 성시경이 좀 더 많음 ㅋㅋㅋ너가 나이 어려서 그냥 아는게 거리에서 뿐인거지 ㅋㅋㅋ
내삶의반다이크,대구은행 우린 제법 잘 어울려요 1위했다고 본인이 말했고거리에서도 그당시 벅스 멜론 차트 1위 쓸었고내게 오는길로 신인왕 탔고 뭐 그담부턴 스트림으로 넘어갔으니까 너는 내게 봄이다 도 시크릿 가든땜에 히트쳤고이윽고도 준 메가히트 치고당장 ‘히트곡‘ 이상이라고 칠것만 5곡은 됨
서머스비러버,"내삶의반다이크 ㅋㅋㅋㅋㅋㅋㅋ히트곡이 성시경이 많다고?솔까 씹억빠 하는거지 이건일단 히트곡에서 희재끌고오는순간 개노답임성시경 히트곡이라고 할정도면 내게오는길, 너의 모든순간, 거리에서 이정도임"
쿠루루쿠루루쿠,엣지러너 성시경 노래 중에 제일 잘 나가는 건 너의 모든 순간이다
웰시코르키,엣지러너 거리에서 이윽고 희재 이렇게는 많이알텐데
내장지방,클레이에이킨 걍 니가 발라드 장르팬인 거지차마를 누가 떠올림 도대체 ㅋㅋㅋ유튜브 가서 들어보고 아 이 노래 하긴 했다만 발라드 장르팬이니까 떠올리는 거지한국 사람이 발라드 좋아하는 거랑 발라드 장르팬인 거랑 다른 얘기임희재도 히트곡이 아님 발라드 장르팬들에게 발굴되서 발라드 장르팬이 좋아하는 노래지
전승우승가능,에메르송 미안할필요없음 개취니깐결국 성적 대중성은 정해져있지만 너의 개취로 성시경이 더 좋은건 어쩔수없지
전승우승가능,공정한나라당 성시경 작년앨범 성적은 어떤디요? ㅋㅋㅋ
전승우승가능,공정한나라당 ㅋㅋ 작년앨범 흥했데 100만장 팔던 가수가 2만장 팔면 흥한거야? 사실상 성시경 콘서트 꾸준히가시는 팬분들 숫자아닌가
김해코스트코,공정한나라당 그렇게 치면 성시경 아이유랑 듀엣하고도 망했음;
토로너,공정한나라당 근데 오히려 그때 탑클래스 발라더들 지금 차트에 누구 있음?-> 이게 무슨 의미가 있음?그만큼 그 시대에 탑오브탑은 아니었다는 뜻인건데 그 때 성시경보다 위에있던 사람이 지금도 위에 있으면 저런 비교대상에 성시경 이름이 언급되는게 아니라 그 사람이 언급되겠지
동탕,산드로또날리 봄마다 들릴듯하지만 성시경 노래가 더 들린다니까 갑자기 머쓱하냐?ㅋㅋㅋㅋ
동탕,산드로또날리 걍 아 성시경 노래도 봄에 사랑받는구나 알려준건데 뭔 ㅋㅋㅋㅋㅋ아무개 ㅇㅈㄹ하네니 망상에 같이 어울려주지 못해서 미안하다~
동탕,산드로또날리 그건 니 생각이라니까 그러니까 ㅋㅋㅋㅋㅋㅋ봄되니까 성시경 오랜된 노래도 찾아듣더라고 하는데 왜 발작이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ막상 너는 나의 봄이다도 봄되면 준내 들림
산드로또날리,동탕 아 봄이네 너의 모든 순간 또 존나 들리겠네~~~~~~이러는 새끼 본적 있냐고아 봄이네 너의 모든 순간으로 성시경은 뒤질때까지 봄마다 얼마나 벌까??? ㅇㅈㄹ 하는 새끼 본적 있냐고 ㅋㅋㅋ아니 좀 걍 딴세상 가
제너럴92,성시경 노래 개인적으로는 ㄹㅇ 좋아함예전 곡들도 레전드급들 많은데선인장외워두세요아니면서차마
엠맥,아까 댓글 보니까 성시경빠들 김나박이까지 존나내려치더라시대차트2000년대 사랑의시 5위2010년대 어디에도 9위연간차트2004년 사랑의시 16위2007년 가슴아그만해 21위2014년 그대가분다11위2015년 그남잔말야 24위2016년 어디에도3위2018년 넘쳐흘러4위 마이웨이15위2019년 사계19위2020년 처음처럼14위메가히트곡만 이정도에 잠시만안녕 원러브같은 노래방 메가히트곡들도 있는데 성시경이 어떻게 비비냐00년대 10년대 연속 탑텐은 나얼(벌써일년 바람기억)이수(사랑의시 어디에도)밖에 없음성시경은 이수선에서 그냥 상대도 안됨
O#ㅁ,엠맥 솔직히 노래 실력으로는 성시경이 꿀릴거 없지 않음?
엠맥,O#ㅁ 아까 댓글 존나많던글에 김나박이 히트곡 언급하던애들 존나많았음이수 히트곡은 거리에서선에서 정리된다던 새끼도 있었고 ㅋㅋ
bslbsl,엠맥 김나박이가 부르기 쉽게 하려고 붙인거지 펠마메처럼 순서인 줄 아나 김나박이에서 제일 하급이 김범수고 김범수 정도는 성시경이 비빌 수 있지
O#ㅁ,bslbsl 솔직히 히트곡까지 고려하면 김범수 대신에 성시경이 들어가는게 맞는듯
조선시대사람,거리에서 희재 넌 감동이었어 너의 모든 순간 내게 오는길 두사람 등등그냥 대충 생각해도 히트곡 많은디
courteou,클라우드22 아니 가수로 활동한 시대부터가 다른데 음원성적으로 비교하고 자빠졌네 ㅋㅋㅋㅋㅋ 그렇게 따지면 앨범은 성시경이 더 많이 팔았는데 ???
내장지방,클라우드22 원래 임재범 좋아하는 거는 몰라도 숭앙하는 애들은 상식이 없음차라리 임재범 vs 성시경도 재밌겠다
Fkdkd,courteou 아니 임재범이 왜 나옴? 임재범은 다른 족적을 남겼는데 성시경은 그냥 인기 발라드 가수 그게 끝이야 ㅋㅋ 뭔 시도를 했으면 더 고평가받고 비비기 가능했겠지
곧발롱위너비닐신,"courteou 창모, 저스디스>성시경>>>>임창정>>전인권"
에펨트리,courteou 창모가 성시경보다 위겠네 ㅋㅋㅋㅋ
TSMFaker,리버티프라임 잘부르는건 100이면 99 성시경이라 할걸ㅋㅋㅋ근데 사람들이 가창력만 따지는게 아니라 댓글이 2000개 넘게 달리는겨 ㅋㅋㅋ
리버티프라임,화산귀환1 그건 성시경도 마찬가지아니냐
로컬푸드,성시경 고르는 애들은 성시경vs 에릭클랩튼 와도 성시경고를 애들임 그냥 웃음벨임 ㅋㅋㅋ
더블불고기세트,성시경 내려치기하는놈들 많네
포웰레온,보컬 실력으로 따지면 닥 성시경이 맞지만 저 질문은 실력이 아니니까
STAYC수민,성시경을 시대 원탑 찍은적도 없는 가수인데 왜 비교 하고있는지도 모르겠네
Fkdkd,잊지말자천안함 히트곡 기준아니면 성시경 남는게 없잖아 ㅋㅋㅋ
서머스비러버,"원피스매니아 그니까 ㅋㅋㅋㅋㅋㅋ성시경 노래잘하는거 다아는데, 대체 성시경이 언제 한시대를 풍미했냐고 물으면 희재무새되더라 ㅋㅋㅋㅋㅋ진짜 개병신같음"
쿠루루쿠루루쿠,R.루카쿠 김범수는 성시경한테 누적으로 비비기는 좀 그래내가 둘 다 좋아하지만
매콤항정살덮밥,전승우승가능 나도 두개중에 어느노래가 더 좋냐 하면무조건 거리에서 고를거같은데1위 해야 좋은노래임?
전승우승가능,매콤항정살덮밥 님한테는 더 좋은 곡이더라도 객관적인 성적이라는게 있으니깐요 님이 비틀즈 명곡보다 성시경 노래 좋게들었다고 성시경이 비틀즈 뛰어넘은게 되는건 아니듯이
R.루카쿠,냉정한사나이 06년 가을쯤이었나? 엠씨몽 아이스크림 1위 먹었던 시절로 기억하는데 그 앞뒤로 거북이 럼블피쉬 sg워너비 김종국 명곡들 많이 나와서 거리에서가 1위 못했다고 저평가 당할곡은 아니라 생각함
쿠루루쿠루루쿠,"서머스비러버 성시경도 팔아재꼈도르하면 1,2집 엄청 팔아재껴서 뭐"
서머스비러버,쿠루루쿠루루쿠 성시경이 1 2집으로도 그시대 원탑은 멋먹었는데?
오호라민씨,성시경 넣을거면 이기찬도 넣어라.장르를 개척한 가수랑 오래된 발라드 이어가는거랑 같음?? 그럴거면 알앤비 sg워너비도 계속 유행했을듯.
예쁜애옆귀여운애,호나나나나나 성시경 노래보단 많을듯?
예쁜애옆귀여운애,생각보다 성시경이 그리 엄청난 인기를 끈 가수가 아님
생쥐나리콘,성시경이 뭔 국민가수라도 되는줄아는 친구들이 많네. 그냥 훈남 감미로운 발라더였어
뉴돼지맨,낚시왕 윤종신 곡에 성시경 보컬 퓨전하면 해볼만할듯 앗 그게 넌감동이었어랑 거리에서인가종신이형은 좋니가 본인 커리어 최고 히트곡일 정도로 톱가수느낌은 아님
옵시디언에너지,성시경은 기교나 감정표현이 탑급이긴 하지
8도,키코코스타디노브 플라이투더스카이는 거리에서 넘는곡도 업지않나 ㅋㅋㅋ 나 플라이투더스카이 노래 겁나좋아하는데 좀 벨붕인듯
예쁜애옆귀여운애,클라우드22 성 임은 근데 여기 성시경무새들도 임창정 고를걸?거기서 성 고르면 그건 양심이 없는거지..가수 취향 고르기면 몰라도 커리어나 영향력 보는데 성 고르면 그건 애바임
엠맥,예쁜애옆귀여운애 첫글에 성시경이 발라드 goat라는 댓글 추천 천개더라
곧발롱위너비닐신,원피스매니아 그래서 첫 포텐글에 시경이형… 술 그만 먹고 노래 내자 이런 댓글 많더라 ㅋㅋ
CPFM,딱 현재에서 누가더윗급이냐 그러면난 성시경
미스즈,수아레즈vs제이미 바디 싸움임. 성시경이 수아레즈
상호돈신,무뉴뉴 성시경이 생각보다 팬덤이 강하긴 함
8도,무뉴뉴 체급 겁나높지 ㅋㅋㅋ거리에서 정도면 20대이상은 대부분 아는 메가히트곡인데
고구마치즈케잌,멍청이바로너 거리에서 때 초딩이라 잘 모르긴 하는데 그 때 대박이지 않았음?? 마트가면 매일 그 노래 들렸던 거 같은데
엣지러너,시경맘특) 어떻게든 비벼보려고 핀트 엇나간 헛소리만 함결국 내취향도르 가창력도르당연히 음악인으로 따지는 거지
hehehe0,난 둘 중 누구 콘서트 갈래? 하면 성시경 콘서트 갈듯
haki,나는 성시경 노래좋아해서 성시경 뽑을래ㅎㅎ
Fda,키코코스타디노브 김건모 vs성시경은 누가위인데
내장지방,Fda 키가 크고 학벌 좋고 어깨 넓고 얼굴 잘생기고 분위기도 광대짓 안 하고 관리도 열심히 하는 성시경 승
하입쿠키,멀린호 성시경은 히트곡 누적 수가 더 많고 요새들어 유독 더 재평가되는 중이지
Hat-Trcik,성시경은 폴킴하고 비비면 황밸임ㄹㅇ
서머스비러버,"성빠들 존나웃긴게 언제 원탑먹었냐고 물어보면 주댕이 바로 닥치네 ㅋㅋㅋㅋㅋ당장 성시경은 원탑을 먹어본적이 없는 가수인데 왤캐 고평가하는거냐임창정, 박효신, 김범수 여기선에서도 정리되는게 성시경인데"
서머스비러버,쿠루루쿠루루쿠 김범수가 원탑먹었다고 한적없는데???성시경이 김범수 11 나가수시즌보다도 임팩트 있었던적이없음 ㅋㅋㅋㅋㅋ성시경 최전성기는 연애프로에서 버터왕자할때가 가장 임팩트있었지 ㅋㅋㅋㅋㅋ
클라우드22,성시경 미는 애들이 이길 수가 없는게 지금 펨코 10-20대 남성한테 누가 더 듣기 좋고 인기 많냐? 하면 성시경 승인데지금 가수로서 성과를 비교하는거라 원탑 찍어 본적이 없는 성시경이 될 수가 없음 ㅋㅋ
시루몬,클라우드22 아니 작업물자체가 성시경은 여기 껴야될수준이아님…
텐하흐맘,공부하면서 희재듣고있는데 노래는 ㄹㅇ 잘하긴해
텐하흐맘,고구마치즈케잌 레비->전세계1등찍어본적도있는새끼 바디->꾸준히 롱런하는놈이라 바디가 성시경일듯
